Comment Number (ID),Nickname,User @,User URL,Comment Text,Time,Likes,Profile Picture URL,Is 2nd Level Comment,User Replied To,Number of Replies
578,หน้าหนาว,.winter_season,https://www.tiktok.com/@.winter_season,ผมก็ชอบน้ำมัน ev ต้องรอพัฒนาอีก ยุคสอง ถึงกล้าซื้อ แต่ถ้ามีใช้น้ำมันอยู่ก็ไม่ซื้อถ้าน้ำมันไม่แพงเกินตัว,17-11-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/6564f7b2f2a4d55b832db950cbaa7858~c5_100x100.jpg?x-expires=1672894800&x-signature=qzlPJR%2BgiC5pqXrQu%2FerGJB9BfQ%3D,No,---,0
579,Aor2503,aor.2503,https://www.tiktok.com/@aor.2503,ไม่สมเหตุสมผลพอ คนที่นำมาขายถือว่าเป็นนักลงทุนไหมงั้นก็รอไปอีก5ปีแล้วกันพ่อหนุ่มค่อยซื้อรถEVเห็นก็เยอะแยะคนที่ซื้อรถขาดทุนมากมาขับ,17-11-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/98b011c4b751b37863df8c48b481e71f~c5_100x100.jpg?x-expires=1672894800&x-signature=BUhOGdRqpgs3IcWwpjsJoxNIYeE%3D,No,---,0
580,Tsuya Kun,tsuyasuriya,https://www.tiktok.com/@tsuyasuriya,ไฟฟ้าเท่านั้น !!,16-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1672003532539905.jpg?x-expires=1672894800&x-signature=uZYIY2Uww2GH3%2BfMz8LbaHQcKWc%3D,No,---,0
581,Dt Tanandon,molder66,https://www.tiktok.com/@molder66,มุมมองของคนเติมน้ำมัน 4000-5000 /เดือน กับ ค่าไฟฟ้า 1000-2000 อันไหนคุ้ม,16-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/5280320781e81b960c83085677ce4ab3.jpg?x-expires=1672894800&x-signature=gHCwZjByAwbIXy2RFsZIWeVi9q8%3D,No,---,0
582,ເອ້ຣິກ(Eric)ຄູຝຶກສະໝອງ,coachericforlifenbiz,https://www.tiktok.com/@coachericforlifenbiz,I understand what you are saying but I hope you already know how much money 💰 that warrent Buffet earned from BYD per and he is guru investor 😳,5-12-2022,1,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/ae35d3eda2b3478869ea46db2785762e~c5_100x100.jpg?x-expires=1672894800&x-signature=JbJ8Mcebomk7%2BEzgd2QAbaukPd4%3D,No,---,0
583,May Phaiyasan,may_550000,https://www.tiktok.com/@may_550000,@Ronin X Sorawit Homsombath ເນ່ຍ,2h ago ,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/708d28cee5c4bc26e9c915ce5d93950a~c5_100x100.jpg?x-expires=1672894800&x-signature=ecYacdoAPNpBgoZPq%2F1dv%2Ff9VTo%3D,No,---,0
584,อ้ายเสอ๊อฟ,aof_bankating,https://www.tiktok.com/@aof_bankating,จริง,3h ago ,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/eed822c4085c5978cb90ed8088cb79f6~c5_100x100.jpg?x-expires=1672894800&x-signature=f5kTq3Den99b4wlNOrTlsaH%2FZsQ%3D,No,---,0
585,Netchanok Koski,netchanok.koski,https://www.tiktok.com/@netchanok.koski,ที่ต่างประเทศโดนไปหลายรายแล้ว ค่าแบตแพงมาก 😳,9h ago ,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/92d28ebfffe43b9b2202c79e138fb412~c5_100x100.jpg?x-expires=1672894800&x-signature=yDtb6l06%2BXqz36ywWL7F0zarvpI%3D,No,---,0
586,Poom_95,ppoom_95,https://www.tiktok.com/@ppoom_95,คิดเหมือนการใช้เครื่องใช้ไฟฟ้าครับ ราคาตกไปเรื่อยๆ มือถือ คอมพิวเตอร์ มีแต่ราคาตก,14h ago ,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/cf7d7c8129e31252f4d621136c6a3b88~c5_100x100.jpg?x-expires=1672894800&x-signature=X4%2FAJpSwVYz2Tv%2BVr6xndxLzDMU%3D,No,---,0
587,หวัง เซี่ยวซี่,sacksac,https://www.tiktok.com/@sacksac,จะพันโลหรือแสนโลผมก็จะซื้อ1.9ครับ,14h ago ,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/005a8540b9761424859e4ce93334b23d.jpg?x-expires=1672894800&x-signature=R99Ut9Bm9ndpzn3S5rtsHp49f%2FU%3D,No,---,0
588,userw7wv9o6bwl,userw7wv9o6bwl,https://www.tiktok.com/@userw7wv9o6bwl,คิดเหมือนกัน,14h ago ,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/7143951504113106971~c5_100x100.jpg?x-expires=1672894800&x-signature=Gf8%2FTx3%2FZaEOHpvFwcxkaKT7csA%3D,No,---,0
589,เจ้าสัว&มีคุณ,dell2499,https://www.tiktok.com/@dell2499,ใช่,21h ago ,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/6c4870a8d77cd98507cc643eff21e44e.jpg?x-expires=1672894800&x-signature=6Fb%2Fu8bIb4Jheasb9JpaInDrsY8%3D,No,---,0
590,Patiroob Malilers,offsidepatiroob,https://www.tiktok.com/@offsidepatiroob,ผมก็ยังคิดแบบนี้เหมือนกัน,23h ago ,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/a2af908dc56ac2326c99aacd0c8ca195.jpg?x-expires=1672894800&x-signature=QVYbE9tDmZAK%2FZ1BuUvdKV7Sgg0%3D,No,---,0
591,กลางคืน,nitetynkk,https://www.tiktok.com/@nitetynkk,แล้วแต่มุมมอง แต่เห็นด้วย และใช่ตรงที่ โดยส่วนตัวเป็นคนที่ซื้ออะไรจะมองก่อนเลยว่าอนาคตสามารถขายต่อได้มั้ย หรือจะอยู่ในตลาดได้นานหรือมีมูลค่าเพิ่มมั้ย,1d ago ,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/945796e548c33c37c9e46bb426ab875c~c5_100x100.jpg?x-expires=1672894800&x-signature=WzCaCi9bajMuEXMlFZP%2F%2FHuuBX8%3D,No,---,0
592,Sarun Trinakoon,saruntum,https://www.tiktok.com/@saruntum,อนาคตขับไกลขึ้นมันก็ขึ้นอยู่กับแบต และแบตเปลี่ยนได้,1d ago ,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1663516500252673.jpg?x-expires=1672887600&x-signature=hUQLmUGfgLuNhUcxbzWKWRz3xu4%3D,No,---,0
593,AnNa InSure,annainsure,https://www.tiktok.com/@annainsure,ชัดเจนค่ะ,1d ago ,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/d1e441148157ff6fba851e0cd5086d3a~c5_100x100.jpg?x-expires=1672894800&x-signature=i5Km1lD7ZU0wfPyiDUFgWAeRN8I%3D,No,---,0
594,𝔫𝔞𝔭𝔞𝔭𝔥𝔬𝔩,napaphol56,https://www.tiktok.com/@napaphol56,ผมคับ ซื้อมาไม่หวังขาย พังแล้วพังอีกก็ยังใช้ ถ้าขายก็คงขายแยกส่วนแล้ว คงไม่ได้ขายเป็นรถ,1d ago ,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/8b3a0c34f0c8653798b757683926a49f~c5_100x100.jpg?x-expires=1672894800&x-signature=x6fGp%2FCViqJSrMT7A2bKHh4QOoU%3D,No,---,0
595,Kiim,yuoneedicook,https://www.tiktok.com/@yuoneedicook,จริงค่ะ ถึงซื้อมาใช้ก็เลือกน้ำมัน จนกว่าEVจะพัฒนาไปถึงจุดที่คุ้มค่ากับการซื้อเพื่อใช้งานมากกว่านี้,2d ago ,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/d6ac8711a0369eb64c3dc951c283fa5b~c5_100x100.jpg?x-expires=1672894800&x-signature=F51EAHUjQVXu5f9Qnt9yDtVS7bw%3D,No,---,0
596,jeabjit,jeabjit2516,https://www.tiktok.com/@jeabjit2516,เห็นด้วยค่ะ,2d ago ,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/dff9e2cb5d747ce1605528f8c8bcd334~c5_100x100.jpg?x-expires=1672894800&x-signature=y9P7waOa6wWEdykvbWIWdIVfZGM%3D,No,---,0
597,เนย์ ยักษ์,tanadol1970,https://www.tiktok.com/@tanadol1970,จริง,2d ago ,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/ab1cc4f9b5017132c2603c3c03ef336f~c5_100x100.jpg?x-expires=1672894800&x-signature=NVmIEZDY%2Bk6Pq9o8IazXrFzm21U%3D,No,---,0
598,ไอ้เต้าหู้🐈🎶,bikerstory,https://www.tiktok.com/@bikerstory,แล้วแบตเตอรี่ที่ถอดเปลี่ยนจำกำจัดยังไงอ่ะ มันขยะมลพิษเลยนะ คิดว่ามันจะเป็นพิษต่อสิ่งแวดล้อมมากกว่ามั้ยอ่า,2d ago ,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/0779bffc54309cbd8264c234c892066d~c5_100x100.jpg?x-expires=1672894800&x-signature=rWcPZKsNdFyTJcXm67qg2SP%2FTow%3D,No,---,0
599,แจ๊คหละปูน,jack.lamphun,https://www.tiktok.com/@jack.lamphun,ใช่ครับ เห็นด้วยครับ,27-12-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-aiso/982815b00f5560f6e7cb318f5c3e6919~c5_100x100.jpg?x-expires=1672894800&x-signature=jF2M%2Fi1e%2BM9ryGSzHxTG%2FMryB8w%3D,No,---,0
600,Keng Wealth,kengwealth,https://www.tiktok.com/@kengwealth,👍👍👍👍,25-12-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/3cf5b25e38f92aa8d2ad76cc2d01ba4d~c5_100x100.jpg?x-expires=1672894800&x-signature=9RlicG4WpdJB41cWANastiMBOKA%3D,No,---,0
601,นักเดินทาง กับหมาน้อ,city8349,https://www.tiktok.com/@city8349,จริงครับใครซื้อรถก็หวังขาย นี่คือข้อเเรก ถึงเลือกศื้อโตต้า กับ อีซุ ส่วนรถเก่งhonda,24-12-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/d35694fbb250dee38c8cb1d8c393817c.jpg?x-expires=1672894800&x-signature=WKqGdurrFId181MUaM4BT3w7LiI%3D,No,---,0
602,p,zeekerzero,https://www.tiktok.com/@zeekerzero,ยังไม่รู้เรื่องตลาดรถมือสองยังแท้จริงครับ ความจริงแล้วมันไม่ใช้แบบนั้นครับ,24-12-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/e5a6524ea3c094a0e9de30d8feacc271~c5_100x100.jpg?x-expires=1672894800&x-signature=fNHItgXkf%2FtUU0Jb7hvhz5UaeO8%3D,No,---,0
603,Sun Sun Wittapong,sunsunwittapong,https://www.tiktok.com/@sunsunwittapong,รถน้ำมันก็พัฒนาจน18 โล/ลิตรคือกัน,24-12-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/19815d1b72dfa814f511ee32a9aba0b0.jpg?x-expires=1672894800&x-signature=gIDbYexh28e%2FwGiu6N1ielZPkCU%3D,No,---,0
604,มิ้นก้ามตะนอย,musclemint,https://www.tiktok.com/@musclemint,จริง,24-12-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/926f05c666777cc39d72b7237df87c49~c5_100x100.jpg?x-expires=1672894800&x-signature=JwvHONW4kRLsUAm7tNKiWFKEGcE%3D,No,---,0
605,KumAtUii,tuii_lismmm,https://www.tiktok.com/@tuii_lismmm,เราก็เลือกน้ำมัน,24-12-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1689312414025729.jpg?x-expires=1672894800&x-signature=qfkDWL7YALnRHq95yHAX5Y6bY48%3D,No,---,0
606,K,kennychoc,https://www.tiktok.com/@kennychoc,ซื้อมาใช่นะ สองคันละ ไม่ได้หวังขายเลย,22-12-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1609127936629762.jpg?x-expires=1672894800&x-signature=%2Bb%2FRBEwCuqBFc4CHDg6FJssTyk0%3D,No,---,0
607,sitdhi,sitdhi,https://www.tiktok.com/@sitdhi,ถึงยุคนึง จะเหมือนคอม และ มือถือ จากประสบการนเปิดร้านคอมมา17ปี คือ ใช้แล้วทิ้งครับ คุ้มกว่า😂😂😂,19-12-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/6974835100429058050.jpg?x-expires=1672894800&x-signature=Fk%2BcMmoJziKzcdBaooYr3vXzKAA%3D,No,---,0
608,MinaR,l.minamina,https://www.tiktok.com/@l.minamina,สำหรับคนที่เปลี่ยนรถบ่อย ไม่ได้คิดจะใช้ยาวๆ ยังไงก็ต้องน้มันอ่ะ เวลาขายต่อมันเจ็บน้อยกว่า,19-12-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1664217430519809.jpg?x-expires=1672894800&x-signature=lZPhlU%2FpweLQzWs3TBdM9H%2B8U5s%3D,No,---,0
609,IronVenom999,ironvenom999,https://www.tiktok.com/@ironvenom999,ถูกต้องนะค้าบบบบบ ตามนั้น,17-12-2022,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1672894800&x-signature=rEf9kZm5mPYkQEfJyfJoqvli5Rw%3D,No,---,0
610,user6722772335144,user6722772335144,https://www.tiktok.com/@user6722772335144,ใช่ๆ ถามผิดเวลา,15-12-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/f57742d1e8f624b22f866e4edbb2d8c5~c5_100x100.jpg?x-expires=1672894800&x-signature=9rAUPle%2BBUfK0aVa%2FndEMF4CMkU%3D,No,---,0
611,Jeep คันนายาว,uttapol.c,https://www.tiktok.com/@uttapol.c,ผมซื้อรถหวังใช้ ไม่ได้หวังขายนะ ไม่เกี่ยวว่าไฟฟ้าหรือน้ำมัน,15-12-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/6891654811670806534.jpg?x-expires=1672894800&x-signature=xACEZwI5yAt3ZjR9exOVrVUWUn4%3D,No,---,0
612,ทิดเที่ยง,thidthiang,https://www.tiktok.com/@thidthiang,ไม่ทุกคนที่ซื้อรถแล้วหวังขาย คือจริงอยู่ถึงเวลาขายก็ขายแต่ก็ไม่ได้หวังขาย ซื้อใช้ให้มีความสุข ชาตินึงจะขับรถได้สักกี่คัน,14-12-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/62769ae9be0ffef2e4d551dcb4efdf4e~c5_100x100.jpg?x-expires=1672894800&x-signature=9aE4YXwB%2FVcgmHQ7bE%2FrWyTZDdE%3D,No,---,0
613,wayuuindy,wayuuindy,https://www.tiktok.com/@wayuuindy,"จริงค่ะ เห็นด้วย
เราซื้อรถยุโรป มา 2.2 ล้าน
ขับไปแค่เจ็ดหมื่นโล ขายไปแค่ 450,000
บร๊ะเจ้า! ถ้าซื้อ EV ไม่ต้องจอดทิ้งเลยเรอะ",14-12-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1660794214331393.jpg?x-expires=1672894800&x-signature=0frPW67SBQlRAn%2BiukL489xgjgQ%3D,No,---,0
614,user0ifgujmbld,user0ifgujmbld,https://www.tiktok.com/@user0ifgujmbld,น้ำมันยังใช้ได้อีกนาน,10-12-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/7147222497920811034~c5_100x100.jpg?x-expires=1672894800&x-signature=s%2B5CWJRX%2FDUbZzmQM1H4nNOLwl4%3D,No,---,0
615,user973400472738,user973400472738,https://www.tiktok.com/@user973400472738,มันก็จริงนะ เดินทางกลับต่างจังหวัด 600 กว่ากิโลเมตร คิดหนัก,10-12-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/7172949632652148762~c5_100x100.jpg?x-expires=1672894800&x-signature=sxOqSvErdPs1yfcayqsGMxIIj8A%3D,No,---,0
616,autopilotarrow,autopilotarrow,https://www.tiktok.com/@autopilotarrow,@เหม่งสตอรี่ ツ,9-12-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/589d64072b72e586bf18a1bf841b8d93~c5_100x100.jpg?x-expires=1672894800&x-signature=57SLiLMsodcjM3DOdx%2BVMULBFus%3D,No,---,0
617,Itsaya Phuncharoenkit,itsayaphuncharoen,https://www.tiktok.com/@itsayaphuncharoen,วิ่งได้ 1000 โล ไม่ใช่แต่รถ ev เก่าขายไม่ออกครับ รถน้ำมันก็ขายไม่ออก,9-12-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/0f7c1e6a4aadb16e35193e1895a90b04.jpg?x-expires=1672894800&x-signature=xAVFj%2FSJvi53a0o0sMcbCDt%2F4io%3D,No,---,0
618,FRENCHFRIES,frenchfriespran,https://www.tiktok.com/@frenchfriespran,บางคนก็ไม่คิดจะลงทุนกับรถยนต์นะครับ แต่เน้นใช้งาน,7-12-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/b1005e670edb7dd6aa68095fc9b6985b~c5_100x100.jpg?x-expires=1672894800&x-signature=vS2Gt0UY7He1MhB2y%2FmROWL6U8s%3D,No,---,0
619,kaleidoscope,7k1k5k0k,https://www.tiktok.com/@7k1k5k0k,แล้วรถราคาถูกกับแพง ทำไมขายต่อได้ล่ะครับ,7-12-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7087549158235570178.jpg?x-expires=1672894800&x-signature=%2F7pJDCz02bQkTzJRSyk5Asa2mpA%3D,No,---,0
620,บอย ฟองฟอด ปน ปน,boypakdang2021co.th,https://www.tiktok.com/@boypakdang2021co.th,ต่อให้ไม่ใช่ความคิดนักลงทุนนะ ส่วนตัวผมก้อคิดแบบนี้,6-12-2022,1,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/57588b6adb5d09735d3918f2ff042c04.jpg?x-expires=1672894800&x-signature=WGHQxNbPuGTSkE9ADqCAsNNdZ4o%3D,No,---,0
621,PartyVERSE,party.verse,https://www.tiktok.com/@party.verse,ลืมพิจารณาเรื่องค่าเชื้อเพลิงหรือเปล่าครับ รถนำ้มันค่าใช้จ่ายตก 2-3 บาท/km รถ EV แค่ 0.4-0.6 บาท/km ถ้าขับเดือนละ 2000 km รถ ev ประหยัดกว่า 5000บาท++,6-12-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/dadce9798dee8eb6f8c46c024b321aa0~c5_100x100.jpg?x-expires=1672894800&x-signature=VtnbAgLz6x1Ni17eB5UgI%2BggoHY%3D,No,---,0
622,Kira,directorys,https://www.tiktok.com/@directorys,น่าสนใจ แต่ลองคิดอีกมุม ถ้าทั่วโลกเค้าใช้อีวีกันหมด รถน้ำมันจะเอาไปขายใคร?,30-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/8d9c03c9959ac3d0e7b334f016a551b4.jpg?x-expires=1672894800&x-signature=QKruexEQph9m8bV0kq1jRP2yQ88%3D,No,---,0
623,Lordkeyhunter,lordkeyhunter,https://www.tiktok.com/@lordkeyhunter,แบตเตอรี่ลูกละ หกแสนกว่า,28-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/6e27c5538bc45a3972490286479a096d.jpg?x-expires=1672894800&x-signature=g4xHCnu0H3BjP8axk2lIEv8n4I8%3D,No,---,0
624,SkinCareShop_ForYou🐰,skincareshopforyou,https://www.tiktok.com/@skincareshopforyou,🥰,27-11-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/05d01aced0ae065487e3a440d9f824ef~c5_100x100.jpg?x-expires=1672894800&x-signature=gesJzv%2FbJxM6jtiKiPBnGuyqQiM%3D,No,---,0
625,Gavin,gavin_3210,https://www.tiktok.com/@gavin_3210,อันนี้น่าคิด,26-11-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-aiso/14d02a8221a9f837d0c79497f0e20f29~c5_100x100.jpg?x-expires=1672894800&x-signature=Bzpk9wTgCMOw%2Bp0X3H6wsG9TX4U%3D,No,---,0
626,Amonthap Ningam,amonthapningam,https://www.tiktok.com/@amonthapningam,ใช่ ุ evต้องพัฒนา ทดแทน แบบน้ำมันเลย ท่านนี้พูดถูก ทำให้คนตัดสินใจยาก,26-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1670666247858178.jpg?x-expires=1672894800&x-signature=QfV3vk6sVgLzrwwhNL6Ua9k7nro%3D,No,---,0
627,บี โอ วาย,uboyck,https://www.tiktok.com/@uboyck,EV วิ่งได้2000km เมื่อไหร่ค่อยซื้อ 😂😂😂,26-11-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/c43563fb19873c2dc8769d0e22ccfac3~c5_100x100.jpg?x-expires=1672894800&x-signature=2eTT%2BNK%2BahkeH9ROMtG6W6bi6lc%3D,No,---,0
628,โซดา โซดา,sodazalimited,https://www.tiktok.com/@sodazalimited,อย่างน้อยก็มีคนคิดเหมือนเรา,26-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/db9f716ea3cc344107c6cf711fefa3d6.jpg?x-expires=1672894800&x-signature=N%2Fy1ePynAQ%2BcQ9t%2FNgqrHqHF%2BpE%3D,No,---,0
629,It’s me,reimmra_1,https://www.tiktok.com/@reimmra_1,ต่อให้มุมมองนักลงทุน จะใช้ได้กี่ปีครับ อีกหน่อยรถไฟฟ้าก็ถูกกว่ารถน้ำมัน ในเมื่อเทรนด์มันมาว่าบริษัทไหนไม่เป็นมิตรต่อโลก จะถูกหลายที่รังแก ?,24-11-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/de3949b5639e553fb84a336a423f631b~c5_100x100.jpg?x-expires=1672894800&x-signature=LZLxUkGwoS7DCjdHvUhYboosAQk%3D,No,---,1
630,It’s me,reimmra_1,https://www.tiktok.com/@reimmra_1,มีความคิดเห็นต่างอย่างไร มาคอมเม้นกันได้นะครับ อยากแชร์มุมมองเหมือนกัน,24-11-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/de3949b5639e553fb84a336a423f631b~c5_100x100.jpg?x-expires=1672894800&x-signature=LZLxUkGwoS7DCjdHvUhYboosAQk%3D,Yes,It’s me,0
631,NT PK,nt_pk,https://www.tiktok.com/@nt_pk,@พะโล้ พะโล้,23-11-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/9621c56baf4d031e5a480d2b41c8d146~c5_100x100.jpg?x-expires=1672894800&x-signature=EE09jhRwe2qPsWeS7gu0%2BE3wgWs%3D,No,---,0
632,Akarat Phasura,akaratphasura63,https://www.tiktok.com/@akaratphasura63,"ผมลงทุนมา 15 ปี ใช้ EV ครับ
ขับ 8 ปี ประหยัดค่าน้ำมันมากกว่าตัวรถ เหมือนได้รถฟรี",22-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/2697511e7e4031d39a5747df98f945bf.jpg?x-expires=1672894800&x-signature=05iwAGC12gKK9DM%2BErjohMj7kM0%3D,No,---,0
633,ply98,ply_98,https://www.tiktok.com/@ply_98,"ถ้าปัจจุบันตอนนี้ผมก็เอารถน้ำมันก่อนอ่ะ..evสำหรัยไทยถือว่ายะงใหม่ถึงจะมีมาหลายปีแล้วก็เถอะ
.
หาที่ชาร์จระหว่างทางยังยากและใช้เวลานานด้วย",22-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1637037718498306.jpg?x-expires=1672894800&x-signature=dmxdNlCDEBtZj1WAnFApo82TaIY%3D,No,---,0
634,silverwolf13,silverwolf.13,https://www.tiktok.com/@silverwolf.13,ถ้าถอดแบ๊ตเตอรี่เข้าบ้านไปชาจ์ทได้ evยังเสียเปรียบ มีอีกหลายคนเช่นระดับกลางหรือล่าง ที่ไม่ได้จอดรถในบ้าน จอดข้างนอกเติมไฟปั๊มก็ใช้เวลาชาร์ท ผมคนนึงไม่,22-11-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/aa5e36eacdb843542803300ec7671742~c5_100x100.jpg?x-expires=1672894800&x-signature=rmUJiYqYYL0G8%2BSju0ecA1RAFXQ%3D,No,---,0
635,บ้านนาคุณสิมสตูดิโอ,kru_nud,https://www.tiktok.com/@kru_nud,Ev ก็ชาร์จได้หนิ,22-11-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/fe2fb584312bb7a9fc8efd013bdf484a~c5_100x100.jpg?x-expires=1672894800&x-signature=%2Fz6VhtO%2BbmzQeZ1OmET7J20uBcY%3D,No,---,0
636,mistick cov,it.caracter,https://www.tiktok.com/@it.caracter,มันมีสองด้านครับ ถ้ากำลังซื้อ ev น้อยเขาก็ไม่มีทุนไปพัฒนาต่อ,22-11-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/98c4d8a49dc7bc386b8304dce75dbce5~c5_100x100.jpg?x-expires=1672894800&x-signature=FNPVt6%2Fsrqxsa9VopEFfhKJNgMo%3D,No,---,0
637,Anusorn Phanphop,anusornphanphop,https://www.tiktok.com/@anusornphanphop,คิดเหมือนกันเลย ยังไงก็ไม่ซื้อ ตราบใดที่ยังมีน้ำมันขาย,22-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1678358801166338.jpg?x-expires=1672894800&x-signature=SHFg4vdrHR3p3Z01uAXmRo8V%2Fr4%3D,No,---,0
638,bank87267,bank87267,https://www.tiktok.com/@bank87267,ฉลาด,22-11-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-aiso/0cd9cb23cc5a8e762c8c7921bc10c45f~c5_100x100.jpg?x-expires=1672894800&x-signature=WHocmaQ9TxaV8pOhSKstv26GloE%3D,No,---,0
639,อาร์ตเอง ปิกาจู,arttis2044,https://www.tiktok.com/@arttis2044,จริงๆวัตถุดิบที่เอามาผลิตแบตเตอรี่ ก็สร้างมลผิษไม่ใช่น้อยๆนะ,21-11-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/086801cc866bb0716ddfef1346894b1f~c5_100x100.jpg?x-expires=1672894800&x-signature=lbvImYhxjr6xMOk042CCBfIMcMo%3D,No,---,0
640,PlayKloud,playkloud,https://www.tiktok.com/@playkloud,แล้วค่าน้ำมันที่เติมไป 5 ปีล่ะครับ อันนี้ถามในอีกมุมนะ,21-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1663286488408065.jpg?x-expires=1672894800&x-signature=4JJjwi8VQVSpPn44MecwUXy%2F%2Fxs%3D,No,---,0
641,เที่ยวกินฮาภาษากากๆ,kakkaktourthailand,https://www.tiktok.com/@kakkaktourthailand,น้ำมันเช่นกัน,21-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/217aa925452a02c02d0e5754733a5aa6.jpg?x-expires=1672894800&x-signature=LhYC9SM255l1W3xUoXeZxOxYNik%3D,No,---,0
